timestamp	from_account	to_account	amount	location	is_fraud
2025-06-03 08:54:38	97103192	21080443	589993	HU	0
2025-06-03 08:13:04	14137354	64719962	382515	HU	0
2025-06-03 08:47:09	80456298	92853653	53136643	DE	1
2025-06-03 08:35:22	96751008	38913520	3369046	RO	1
2025-06-03 08:41:55	11734088	56911993	3617822	PL	1
2025-06-03 08:15:49	42842364	96231266	535314	DE	0
2025-06-03 08:39:11	64993931	95508071	750476	PL	0
2025-06-03 08:10:05	51292996	32956537	953066	HU	0
2025-06-03 08:17:17	97813123	69371194	3423454	RO	1
2025-06-03 08:55:17	39637791	57053751	90018	DE	0
2025-06-03 08:35:53	66886850	80680308	87445	DE	0
2025-06-03 08:09:52	37017592	32361169	148547	SK	0
2025-06-03 08:41:23	38773053	55269585	339761	PL	0
2025-06-03 08:31:15	59268600	22545125	984014	DE	0
2025-06-03 08:06:13	72691768	40957310	561773	RO	0
2025-06-03 08:58:14	52616421	82633146	951498	RO	0
2025-06-03 08:18:08	39207948	23808363	408513	PL	0
2025-06-03 08:15:50	71792754	11645013	716363	RO	0
2025-06-03 08:08:40	97769814	19178602	582886	HU	0
2025-06-03 08:05:46	15406003	28607763	169902	RO	0
2025-06-03 08:30:50	96081061	48595866	427513	HU	0
2025-06-03 08:14:09	55285599	33957942	449916	DE	0
2025-06-03 08:52:44	50089583	31054443	705934	SK	0
2025-06-03 08:06:07	79161682	52749346	280536	PL	0
2025-06-03 08:20:56	21979068	90857774	289283	DE	0
2025-06-03 08:03:18	37218397	47052269	658146	SK	0
2025-06-03 08:07:30	66193616	40747255	519875	DE	0
2025-06-03 08:04:42	22107384	38525592	727625	DE	0
2025-06-03 08:46:36	85489964	77612140	397928	SK	0
2025-06-03 08:52:08	57911603	89815603	927309	RO	0
2025-06-03 08:33:09	81356926	26349522	645657	DE	0
2025-06-03 08:12:40	49036380	18515862	548402	DE	0
2025-06-03 08:16:21	35190541	26916584	574475	RO	0
2025-06-03 08:55:12	88441263	29052896	101163543	RO	1
2025-06-03 08:01:19	53153199	71469786	407943	RO	0
2025-06-03 08:33:54	97808655	21455889	45107010	HU	1
2025-06-03 08:55:19	41646298	45459909	1616011	HU	1
2025-06-03 08:25:13	35801647	86211839	307865	DE	0
2025-06-03 08:34:06	17661753	71141780	883277	SK	0
2025-06-03 08:06:27	52760356	96519330	288517	PL	0
2025-06-03 08:43:34	10686880	85554380	231445	SK	0
2025-06-03 08:46:48	18481201	82816024	698903	RO	0
2025-06-03 08:11:00	78520044	55710071	389438	HU	0
2025-06-03 08:29:07	30404429	64455152	151523	HU	0
2025-06-03 08:58:37	17256857	40692536	518085	RO	0
2025-06-03 08:26:02	34780322	61264186	269056	RO	0
2025-06-03 08:39:56	45145732	59336142	171082	RO	0
2025-06-03 08:49:29	16244275	77001473	780720	SK	0
2025-06-03 08:32:44	45085113	74639215	802081	HU	0
2025-06-03 08:58:14	58748979	74716222	396429	HU	0
2025-06-03 08:44:07	84761740	18152670	53210	RO	0
2025-06-03 08:08:40	80278264	44180483	4387421	PL	1
2025-06-03 08:10:55	41169941	83663690	160884	DE	0
2025-06-03 08:00:04	14996429	38795261	207970	SK	0
2025-06-03 08:59:04	91019219	11055919	13943563	HU	1
2025-06-03 08:07:43	81875293	86125497	290435	SK	0
2025-06-03 08:17:24	49353311	41275918	635183	RO	0
2025-06-03 08:36:10	51010127	79184614	341010	DE	0
2025-06-03 08:23:29	53590999	94210272	3384312	RO	1
2025-06-03 08:07:58	20232798	28521123	723545	PL	0
2025-06-03 08:47:12	40037640	94139439	413261	PL	0
2025-06-03 08:54:58	55564421	66537542	359748	RO	0
2025-06-03 08:24:30	45800792	50450148	308083	PL	0
2025-06-03 08:45:21	72750529	33146760	917857	SK	0
2025-06-03 08:37:01	47688266	15504824	782945	PL	0
2025-06-03 08:38:44	99268392	70286891	372588	PL	0
2025-06-03 08:10:25	34611663	32382332	150401170	PL	1
2025-06-03 08:04:25	26751539	66960470	763631	SK	0
2025-06-03 08:41:00	48282316	40008751	2508982	SK	1
2025-06-03 08:27:44	85642224	35373607	463099	RO	0
2025-06-03 08:02:43	90018412	70078046	164716	HU	0
2025-06-03 08:49:48	53577603	35803526	391822	DE	0
2025-06-03 08:42:43	53965272	79419078	435755	PL	0
2025-06-03 08:08:43	47600960	16610785	813295	HU	0
2025-06-03 08:45:25	99042592	11091496	411179	DE	0
2025-06-03 08:43:06	38830303	96690897	443709	PL	0
2025-06-03 08:08:17	67089963	21960129	684190	DE	0
2025-06-03 08:41:06	44986163	27450233	371687	SK	0
2025-06-03 08:46:34	67849184	61224415	353263	SK	0
2025-06-03 08:49:23	48626828	14255810	473739	RO	0
2025-06-03 08:00:28	23928469	32499989	91494	RO	0
2025-06-03 08:34:55	28715909	89448629	68495	RO	0
2025-06-03 08:56:36	50098749	63102228	733180	PL	0
2025-06-03 08:13:39	75823756	62794360	744763	HU	0
2025-06-03 08:02:48	12064034	50814454	391400	PL	0
2025-06-03 08:14:21	96143771	95561442	831931	SK	0
2025-06-03 08:22:58	66915891	87681434	56313020	RO	1
2025-06-03 08:44:07	76644809	41982765	1588702	RO	1
2025-06-03 08:05:39	50453616	16395730	744667	HU	0
2025-06-03 08:58:54	44459131	79202510	442887	RO	0
2025-06-03 08:39:52	45790151	40888783	541302	PL	0
2025-06-03 08:02:22	20700797	42783606	717977	RO	0
2025-06-03 08:05:31	31066319	21782473	357275	DE	0
2025-06-03 08:23:28	47806254	94053990	996840	PL	0
2025-06-03 08:31:10	59477147	66754685	703490	HU	0
2025-06-03 08:04:03	42980430	80429210	3620990	DE	1
2025-06-03 08:16:05	58912244	60606416	18343	RO	0
2025-06-03 08:01:39	30755289	59589649	873948	HU	0
2025-06-03 08:18:06	71300369	25095255	934689	RO	0
2025-06-03 08:24:50	11914366	48563911	979826	HU	0
2025-06-03 08:49:30	53120647	34100551	481311	SK	0
2025-06-03 08:56:18	23824407	44037237	488905	HU	0
2025-06-03 08:20:58	52461368	86742735	885502	PL	0
2025-06-03 08:40:00	14958302	35414056	74373	RO	0
2025-06-03 08:27:42	89821542	78809028	959074	PL	0
2025-06-03 08:17:59	77358117	49261670	683217	HU	0
2025-06-03 08:37:07	68536166	16457141	185228	PL	0
2025-06-03 08:55:20	57701380	92140086	2123556	PL	1
2025-06-03 08:48:57	71175486	62082961	323601	HU	0
2025-06-03 08:20:43	64599381	32219808	83382	RO	0
2025-06-03 08:51:30	46427902	68291680	707715	PL	0
2025-06-03 08:54:19	85500573	36359787	771305	SK	0
2025-06-03 08:49:41	85200026	61732724	398287	HU	0
2025-06-03 08:16:53	14130529	85695754	528056	PL	0
2025-06-03 08:46:46	61701433	99400232	845932	HU	0
2025-06-03 08:09:57	73714116	91570519	507870	PL	0
2025-06-03 08:11:39	91601711	97544655	139756	RO	0
2025-06-03 08:30:59	10757321	20834446	309618	HU	0
2025-06-03 08:26:07	21354213	86085798	47454	SK	0
2025-06-03 08:03:02	69826260	24241264	3172307	SK	1
2025-06-03 08:15:25	34926158	31415917	713682	DE	0
2025-06-03 08:11:58	61154287	19813983	650968	RO	0
2025-06-03 08:07:36	47204362	22593483	979089	SK	0
2025-06-03 08:17:32	43691638	36731039	110230359	SK	1
2025-06-03 08:54:47	22237758	49119272	387532	HU	0
2025-06-03 08:12:29	32859579	22389011	539623	RO	0
2025-06-03 08:56:47	84080083	34826926	337235	DE	0
2025-06-03 08:14:06	28513208	75187037	1554729	PL	1
2025-06-03 08:53:16	65385568	32946648	956867	DE	0
2025-06-03 08:05:41	56656088	30279444	852483	SK	0
2025-06-03 08:48:12	62685486	53242325	842051	DE	0
2025-06-03 08:56:52	49402463	11365464	2928931	RO	1
2025-06-03 08:22:35	36785177	71149002	513318	DE	0
2025-06-03 08:41:30	90430322	26799447	4777550	HU	1
2025-06-03 08:31:18	20827100	37443998	470225	PL	0
2025-06-03 08:56:16	12598690	50071946	831358	SK	0
2025-06-03 08:35:01	14954175	10436650	831011	HU	0
2025-06-03 08:08:11	69167212	38235388	58691	SK	0
2025-06-03 08:55:56	98297162	46187425	753921	SK	0
2025-06-03 08:13:44	21873414	73200170	415532	DE	0
2025-06-03 08:46:47	96646408	94649258	293306	PL	0
2025-06-03 08:38:32	68978121	48964395	662459	SK	0
2025-06-03 08:35:01	87308979	69560671	872787	RO	0
2025-06-03 08:02:46	80481539	43073311	740796	HU	0
2025-06-03 08:24:06	98865084	67629939	571634	DE	0
2025-06-03 08:00:27	62859482	26292921	283005	PL	0
2025-06-03 08:43:01	14958564	52805927	898227	HU	0
2025-06-03 08:09:42	45042228	73553417	780701	HU	0
2025-06-03 08:02:22	25959256	87835257	940161	SK	0
2025-06-03 08:22:00	81739316	37490992	485000	HU	0
2025-06-03 08:46:43	47448608	21609043	628412	RO	0
2025-06-03 08:56:51	46183640	86934775	82911	SK	0
2025-06-03 08:52:56	33541261	95381606	1516689	HU	1
2025-06-03 08:14:59	33503010	75551956	940900	DE	0
2025-06-03 08:23:12	96594247	21648404	664410	SK	0
2025-06-03 08:15:50	55915211	38369249	825726	HU	0
2025-06-03 08:54:44	76076368	59302537	108073	PL	0
2025-06-03 08:49:27	57427900	90621816	187401	SK	0
2025-06-03 08:15:59	70658496	15868055	524426	DE	0
2025-06-03 08:39:57	16424325	60876710	675303	SK	0
2025-06-03 08:13:57	80534045	55283328	703371	SK	0
2025-06-03 08:37:56	27015387	94211322	933927	HU	0
2025-06-03 08:24:25	92214941	74400001	935376	DE	0
2025-06-03 08:07:23	91461800	37046635	3413767	SK	1
2025-06-03 08:11:33	21709404	29517920	962142	DE	0
2025-06-03 08:35:10	89002088	45191141	181032	SK	0
2025-06-03 08:06:08	47599467	82630916	699176	PL	0
2025-06-03 08:49:20	21180894	11602516	275874	SK	0
2025-06-03 08:50:23	67837199	64002598	932446	RO	0
2025-06-03 08:35:49	70316137	28600103	4236422	PL	1
2025-06-03 08:21:20	29757229	80119343	1409130	RO	1
2025-06-03 08:09:51	75450106	49230667	4031779	SK	1
2025-06-03 08:43:35	24407851	27385142	336499	RO	0
2025-06-03 08:40:06	76442060	88745637	518746	SK	0
2025-06-03 08:34:36	59010261	31129142	506166	HU	0
2025-06-03 08:36:57	67410348	74317451	344084	PL	0
2025-06-03 08:47:22	79680121	43666946	743102	HU	0
2025-06-03 08:12:06	84755191	16978591	528342	HU	0
2025-06-03 08:37:41	27143743	13848591	260256	RO	0
2025-06-03 08:48:22	48136517	11086450	564310	HU	0
2025-06-03 08:53:28	63075722	43640080	384966	HU	0
2025-06-03 08:59:07	53364969	66358786	48969784	SK	1
2025-06-03 08:53:29	16598388	82882518	875029	DE	0
2025-06-03 08:22:20	41304600	57896696	550399	RO	0
2025-06-03 08:09:01	88570234	96475245	960692	HU	0
2025-06-03 08:14:31	59600097	53367600	326749	DE	0
2025-06-03 08:38:07	17329957	37909952	835728	DE	0
2025-06-03 08:57:03	54023601	33301240	402860	SK	0
2025-06-03 08:20:53	89128971	95971278	244762	PL	0
2025-06-03 08:14:39	17213840	33070030	282744	RO	0
2025-06-03 08:23:32	26844561	92227431	951193	PL	0
2025-06-03 08:21:07	61369261	42728102	918434	PL	0
2025-06-03 08:38:06	69874575	79147446	921052	SK	0
2025-06-03 08:15:50	62522980	77935227	185647	DE	0
2025-06-03 08:09:11	32757424	74315095	33459	RO	0
2025-06-03 08:34:10	51254799	70372722	382027	HU	0
2025-06-03 08:15:20	19266439	55752581	934902	HU	0
2025-06-03 08:05:50	36994827	35255567	1804246	DE	1
2025-06-03 08:52:59	18939733	93960674	365337	SK	0
2025-06-03 08:13:46	18324401	26913679	905918	PL	0
2025-06-03 08:20:20	28075711	74382266	269385	PL	0
2025-06-03 08:41:38	27933385	69257058	785573	PL	0
2025-06-03 08:58:32	88100187	26935582	2775065	SK	1
2025-06-03 08:30:05	16251722	43443915	29340546	PL	1
2025-06-03 08:12:50	33818384	43914600	477811	DE	0
2025-06-03 08:50:16	63555438	48016097	478887	PL	0
2025-06-03 08:22:52	82248128	41954799	783183	SK	0
2025-06-03 08:10:29	72164474	58024679	723193	RO	0
2025-06-03 08:49:44	53433468	89713241	770195	SK	0
2025-06-03 08:38:50	45140998	76814553	900766	HU	0
2025-06-03 08:44:26	20374595	96693251	190692	PL	0
2025-06-03 08:28:47	10917360	57462385	81288	PL	0
2025-06-03 08:38:14	23156629	58127220	763421	DE	0
2025-06-03 08:45:47	31359854	79135926	671876	HU	0
2025-06-03 08:59:15	54540379	88116856	56484	PL	0
2025-06-03 08:28:52	23377555	57595816	12972	PL	0
2025-06-03 08:57:58	13086505	34836302	587530	PL	0
2025-06-03 08:22:16	19870594	70979847	344468	PL	0
2025-06-03 08:09:24	38744941	71852710	1721616	HU	1
2025-06-03 08:06:46	45172680	90029890	280448	PL	0
2025-06-03 08:46:45	27472959	19270257	18790	SK	0
2025-06-03 08:59:09	21620078	67281583	657900	PL	0
2025-06-03 08:36:26	29005010	31315647	103933	RO	0
2025-06-03 08:54:26	93307261	73060422	353250	DE	0
2025-06-03 08:23:19	86629285	10861090	514437	RO	0
2025-06-03 08:54:07	59776300	62514303	905420	PL	0
2025-06-03 08:10:30	88473549	18175655	148710	DE	0
2025-06-03 08:12:49	68023209	31631058	791046	PL	0
2025-06-03 08:46:50	89324835	99681038	745647	HU	0
2025-06-03 08:26:46	57097401	64898096	251174	DE	0
2025-06-03 08:33:02	54781535	47071457	649106	PL	0
2025-06-03 08:02:36	36733888	89883885	648004	PL	0
2025-06-03 08:41:41	41647824	24076446	3600212	PL	1
2025-06-03 08:02:04	97163812	41502659	859687	HU	0
2025-06-03 08:25:26	77641840	67901958	707941	PL	0
2025-06-03 08:58:21	44530228	27584593	410889	SK	0
2025-06-03 08:47:30	87072229	20967511	309149	PL	0
2025-06-03 08:49:39	31866676	87877227	4806394	HU	1
2025-06-03 08:36:09	49480057	30334435	894802	SK	0
2025-06-03 08:45:56	28464970	78715175	991383	HU	0
2025-06-03 08:41:05	61678087	53012755	38875	PL	0
2025-06-03 08:40:55	25473475	59863962	187337	PL	0
2025-06-03 08:10:07	15375044	10534618	877500	RO	0
2025-06-03 08:25:47	26239546	51816625	597472	HU	0
2025-06-03 08:26:23	27095779	52881285	171864	PL	0
2025-06-03 08:57:37	10850118	22137921	922295	SK	0
2025-06-03 08:14:05	39545690	58479519	4629341	RO	1
2025-06-03 08:18:48	83001228	33387396	55167	HU	0
2025-06-03 08:31:31	96684626	39957788	196001	HU	0
2025-06-03 08:40:12	90178905	92809328	223939	PL	0
2025-06-03 08:47:43	44447443	20132242	162416	PL	0
2025-06-03 08:18:07	61040911	62433085	118848	PL	0
2025-06-03 08:33:37	17241038	41400709	3440355	SK	1
2025-06-03 08:54:52	59062778	55166830	143312	RO	0
2025-06-03 08:06:01	79824392	56933769	2263463	RO	1
2025-06-03 08:56:16	47892847	24944205	144480	HU	0
2025-06-03 08:58:05	48748639	18263862	800891	DE	0
2025-06-03 08:37:48	35210186	56452361	151997	HU	0
2025-06-03 08:03:50	83012527	48810237	278724	PL	0
2025-06-03 08:11:33	44938345	41771345	980976	RO	0
2025-06-03 08:22:28	53339830	37022753	577004	RO	0
2025-06-03 08:00:25	43424188	71820147	739694	HU	0
2025-06-03 08:05:28	69385832	94036191	4885473	DE	1
2025-06-03 08:13:16	52068192	47317803	293861	HU	0
2025-06-03 08:24:09	48040674	75519642	153212	PL	0
2025-06-03 08:54:13	34788378	74322172	4079131	PL	1
2025-06-03 08:37:50	14593226	64781485	558541	SK	0
2025-06-03 08:15:22	51740500	52080050	239588	HU	0
2025-06-03 08:18:23	77483325	94035288	197194147	SK	1
2025-06-03 08:21:59	65826729	38675102	505215	DE	0
2025-06-03 08:05:06	44674852	85675505	612540	DE	0
2025-06-03 08:13:35	15773824	62884600	254260	DE	0
2025-06-03 08:47:58	35353610	72570421	469959	RO	0
2025-06-03 08:11:20	45330729	24483025	904331	HU	0
2025-06-03 08:25:38	87183250	63471262	925859	DE	0
2025-06-03 08:39:13	66248263	23669149	474986	HU	0
2025-06-03 08:08:18	77578781	10702917	1736581	SK	1
2025-06-03 08:47:45	94747794	34230339	145231	SK	0
2025-06-03 08:12:06	86858046	46351363	857431	HU	0
2025-06-03 08:14:58	92366530	23213113	771539	DE	0
2025-06-03 08:14:04	33489225	97083909	73124	DE	0
2025-06-03 08:33:43	28401169	52308803	703033	SK	0
2025-06-03 08:21:08	78588304	13330539	617341	PL	0
2025-06-03 08:59:11	50838574	53467300	911692	DE	0
2025-06-03 08:10:46	74109335	95803527	422140	HU	0
2025-06-03 08:40:21	88250881	95846034	469686	DE	0
2025-06-03 08:30:50	86555831	72731860	3819988	RO	1
2025-06-03 08:06:33	91489062	54599693	538355	DE	0
2025-06-03 08:35:51	10494949	83729800	502441	RO	0
2025-06-03 08:47:25	58623921	65480462	473918	RO	0
2025-06-03 08:45:13	97510989	42063031	41375	HU	0
2025-06-03 08:08:08	31953617	88045978	2634950	RO	1
2025-06-03 08:50:44	29808284	19360647	132682	SK	0
2025-06-03 08:26:02	95781098	15674809	914182	RO	0
2025-06-03 08:28:27	21560224	63339519	193978	SK	0
2025-06-03 08:11:44	76010759	30960625	52280	DE	0
2025-06-03 08:08:34	31389671	69334795	385465	DE	0
2025-06-03 08:18:25	92618333	43845784	4015306	DE	1
2025-06-03 08:27:40	19513375	52128165	692890	DE	0
2025-06-03 08:06:18	52308628	80972391	14434	RO	0
2025-06-03 08:40:55	31003884	77255024	456247	PL	0
2025-06-03 08:45:16	43410174	27340383	184060	DE	0
2025-06-03 08:02:01	87848991	12312305	553504	DE	0
2025-06-03 08:51:53	12845301	34190191	28231	PL	0
2025-06-03 08:44:48	36819395	82689345	381045	HU	0
2025-06-03 08:15:29	28885388	36727642	326102	SK	0
2025-06-03 08:17:38	16069937	82104705	187660	DE	0
2025-06-03 08:42:11	61640292	63191442	518659	DE	0
2025-06-03 08:11:44	12951487	40480518	50067	RO	0
2025-06-03 08:44:47	41393723	72425378	198019	DE	0
2025-06-03 08:55:41	63894113	49868628	934682	SK	0
2025-06-03 08:30:30	15239971	47292899	927074	HU	0
2025-06-03 08:15:37	24589312	93017194	562560	RO	0
2025-06-03 08:43:51	57562861	19283402	778195	RO	0
2025-06-03 08:36:57	95780394	92099620	45592	PL	0
2025-06-03 08:59:29	98634023	56422174	56758	HU	0
2025-06-03 08:12:12	30650709	90504192	425117	DE	0
2025-06-03 08:17:42	76852730	42757001	30235	SK	0
2025-06-03 08:48:42	33626172	26480980	149234	RO	0
2025-06-03 08:34:46	18923004	99193695	705032	PL	0
2025-06-03 08:39:29	51421361	65221112	999421	HU	0
2025-06-03 08:25:54	60929597	12411345	23825	HU	0
2025-06-03 08:17:28	39408352	74602136	980806	SK	0
2025-06-03 08:20:22	49190523	92190354	339698	SK	0
2025-06-03 08:22:46	39408115	50568785	693323	SK	0
2025-06-03 08:25:29	19260489	49825206	409804	HU	0
2025-06-03 08:27:32	15215298	64695853	368640	HU	0
2025-06-03 08:13:54	37089849	76889806	579879	HU	0
2025-06-03 08:30:59	80382271	72325400	649241	RO	0
2025-06-03 08:15:20	25820143	58084136	872482	DE	0
2025-06-03 08:28:17	70079346	46091954	455274	PL	0
2025-06-03 08:18:33	13251001	85305487	795238	SK	0
2025-06-03 08:33:25	95816893	63188350	977955	RO	0
2025-06-03 08:10:32	88081611	37977725	624119	RO	0
2025-06-03 08:22:22	59993062	88410133	3016358	DE	1
2025-06-03 08:35:16	44435532	56462994	26707	DE	0
2025-06-03 08:30:04	33472364	24183421	124260327	DE	1
2025-06-03 08:44:13	11282275	64257965	2393887	HU	1
2025-06-03 08:24:30	32254202	46121236	585408	PL	0
2025-06-03 08:45:55	67372879	10125727	168419963	PL	1
2025-06-03 08:23:22	57138250	44797209	532899	PL	0
2025-06-03 08:22:50	43753962	87281801	986366	HU	0
2025-06-03 08:21:14	84253111	28564460	908233	RO	0
2025-06-03 08:44:40	74066994	81849067	584814	PL	0
2025-06-03 08:24:30	99821993	92768288	4545626	RO	1
2025-06-03 08:50:44	70688951	40580709	4670773	PL	1
2025-06-03 08:27:11	81400152	19758987	44288	DE	0
2025-06-03 08:28:39	70232688	57986458	940541	SK	0
2025-06-03 08:02:48	62343221	18766331	760952	SK	0
2025-06-03 08:11:21	22733189	89012331	261596	PL	0
2025-06-03 08:09:51	66531619	77084148	2322060	PL	1
2025-06-03 08:53:21	39260483	48059584	526283	RO	0
2025-06-03 08:59:33	96909125	58928245	895494	RO	0
2025-06-03 08:18:02	20380859	84766264	20064045	SK	1
2025-06-03 08:27:41	44039198	44407680	362803	PL	0
2025-06-03 08:56:32	32003994	87308425	41674	SK	0
2025-06-03 08:56:18	87031766	20700976	586936	RO	0
2025-06-03 08:55:13	61907017	65394996	58458	RO	0
2025-06-03 08:40:34	13922036	55191184	450206	RO	0
2025-06-03 08:42:09	31341194	90834070	637763	SK	0
2025-06-03 08:02:18	16317615	90925382	606319	PL	0
2025-06-03 08:03:11	26618587	47678221	988633	RO	0
2025-06-03 08:19:24	23866578	62273890	74155	PL	0
2025-06-03 08:56:18	87559702	76645709	264410	HU	0
2025-06-03 08:14:06	76177529	65921318	734478	RO	0
2025-06-03 08:22:54	59247294	10349564	76473	DE	0
2025-06-03 08:56:20	18920414	20881437	270301	DE	0
2025-06-03 08:29:29	98827688	38986313	951318	RO	0
2025-06-03 08:08:14	15357485	11511433	168147	DE	0
2025-06-03 08:03:35	21660427	92924925	538054	RO	0
2025-06-03 08:55:48	87056722	25160098	210683	DE	0
2025-06-03 08:53:28	40592003	41574999	333200	HU	0
2025-06-03 08:43:24	14731732	37906674	748400	SK	0
2025-06-03 08:52:09	74294943	68595742	520677	HU	0
2025-06-03 08:32:36	93313008	94814729	1204502	HU	1
2025-06-03 08:40:48	95139991	44257528	935658	PL	0
2025-06-03 08:53:23	82078019	57045480	4854373	RO	1
2025-06-03 08:05:35	49615598	35887521	482951	HU	0
2025-06-03 08:02:54	13209735	30625121	61154396	HU	1
2025-06-03 08:25:40	25220228	82236063	27883	PL	0
2025-06-03 08:26:28	66496014	76749869	405886	DE	0
2025-06-03 08:18:14	91967103	33875177	2840942	SK	1
2025-06-03 08:09:28	62996301	94095665	50329612	PL	1
2025-06-03 08:17:00	91263120	68419236	357415	HU	0
2025-06-03 08:42:20	61640292	57009954	151950317	HU	1
2025-06-03 08:27:00	89675490	31248933	318855	DE	0
2025-06-03 08:07:14	48671373	98674712	105571	HU	0
2025-06-03 08:13:44	15870765	72419708	108417	HU	0
2025-06-03 08:27:23	87137810	30867799	487260	PL	0
2025-06-03 08:16:06	91443055	86887207	29290	DE	0
2025-06-03 08:36:49	18886495	99326318	664885	RO	0
2025-06-03 08:53:11	15188227	88905270	951953	PL	0
2025-06-03 08:51:09	81418043	36778788	913675	DE	0
2025-06-03 08:16:40	39551756	52939590	294835	HU	0
2025-06-03 08:07:50	61832601	37317281	4933487	DE	1
2025-06-03 08:40:43	19067276	40828222	14663	DE	0
2025-06-03 08:31:37	58478378	19428681	709971	HU	0
2025-06-03 08:10:00	85609042	14022310	634230	HU	0
2025-06-03 08:37:09	13862417	42711420	2538808	HU	1
2025-06-03 08:47:44	33354579	89413686	843202	SK	0
2025-06-03 08:12:29	59688624	65577852	271879	DE	0
2025-06-03 08:57:34	49924939	95713832	69021	RO	0
2025-06-03 08:09:13	35446424	99530601	56823	SK	0
2025-06-03 08:14:07	45344891	59594184	880572	PL	0
2025-06-03 08:28:16	30133518	80890678	187171	SK	0
2025-06-03 08:19:57	87768800	87732241	266129	HU	0
2025-06-03 08:10:38	92884531	56722003	805890	HU	0
2025-06-03 08:20:16	86845492	79725958	744675	HU	0
2025-06-03 08:47:33	54199788	43330660	687367	SK	0
2025-06-03 08:30:05	13383530	91575522	455332	DE	0
2025-06-03 08:00:11	67697652	30361477	798130	PL	0
2025-06-03 08:14:34	11006963	33286903	608169	PL	0
2025-06-03 08:01:25	78354103	91557678	3076006	DE	1
2025-06-03 08:49:28	55828945	35188061	1178136	HU	1
2025-06-03 08:39:37	25419529	42828083	323690	DE	0
2025-06-03 08:40:26	57841199	96730699	938530	SK	0
2025-06-03 08:21:41	47653742	15762823	136001757	SK	1
2025-06-03 08:43:42	96360528	11906864	616131	SK	0
2025-06-03 08:39:45	14508110	58558914	123553	SK	0
2025-06-03 08:03:19	18334438	32968184	372343	DE	0
